epoch,lr-Adam,step,test_error_epoch,test_error_step,train_error_epoch,train_error_step,valid_error_epoch,valid_error_step
,0.005,0,,,,,,
0,,0,,,,0.07485999166965485,,
0,,1,,,,0.056994784623384476,,
0,,2,,,,0.03163515403866768,,
0,,3,,,,0.02039378322660923,,
0,,4,,,,0.007733677513897419,,
0,,5,,,,0.0013347960775718093,,
0,,6,,,,0.0007496193284168839,,
0,,7,,,,0.0018331308383494616,,
0,,8,,,,0.02906343713402748,,
0,,9,,,,0.06789977103471756,,
0,,10,,,,0.07530912756919861,,
0,,11,,,,0.029366880655288696,,
0,,12,,,,0.04046517238020897,,
0,,13,,,,0.049876388162374496,,
0,,14,,,,0.032931726425886154,,
0,,15,,,,0.041904155164957047,,
0,,16,,,,0.04490566626191139,,
0,,17,,,,0.06269043684005737,,
0,,18,,,,0.08804464340209961,,
0,,19,,,,0.07329972088336945,,
0,,20,,,,0.10637976974248886,,
0,,21,,,,0.07505197823047638,,
0,,22,,,,0.03252272680401802,,
0,,23,,,,0.023471185937523842,,
0,,24,,,,0.021599387750029564,,
0,,25,,,,0.04727040231227875,,
0,,26,,,,0.04662860184907913,,
0,,27,,,,0.023009857162833214,,
0,,28,,,,0.017395969480276108,,
0,,29,,,,0.0172505471855402,,
0,,30,,,,0.028486937284469604,,
0,,31,,,,0.05878101661801338,,
0,,32,,,,0.06572549790143967,,
0,,33,,,,0.06045161560177803,,
0,,34,,,,0.0643455907702446,,
0,,35,,,,0.07867135852575302,,
0,,36,,,,0.04756550118327141,,
0,,37,,,,0.027908433228731155,,
0,,38,,,,0.03137275204062462,,
0,,39,,,,0.04058488830924034,,
0,,40,,,,0.04145229980349541,,
0,,41,,,,0.07570618391036987,,
0,,42,,,,0.13266471028327942,,
0,,43,,,,0.14549663662910461,,
0,,44,,,,0.11118388175964355,,
0,,45,,,,0.06924862414598465,,
0,,46,,,,0.09004448354244232,,
0,,47,,,,0.052375733852386475,,
0,,48,,,,0.027456818148493767,,
0,,49,,,,0.06409601867198944,,
0,,50,,,,0.06129911169409752,,
0,,51,,,,0.029375938698649406,,
0,,52,,,,0.009724377654492855,,
0,,53,,,,0.0016363814938813448,,
0,,54,,,,0.0015547097427770495,,
0,,55,,,,0.008665347471833229,,
0,,56,,,,0.0033584607299417257,,
0,,57,,,,0.001277913455851376,,
0,,58,,,,0.013360211625695229,,
0,,59,,,,0.03046223521232605,,
0,,60,,,,0.009208470582962036,,
0,,61,,,,0.0018872119253501296,,
0,,62,,,,0.0027070476207882166,,
0,,63,,,,0.007226254791021347,,
0,,64,,,,0.0016191020840778947,,
0,,65,,,,0.005557730328291655,,
0,,66,,,,0.0022035532165318727,,
0,,67,,,,0.005901554133743048,,
0,,68,,,,0.030094867572188377,,
0,,69,,,,0.031454212963581085,,
0,,70,,,,0.010271066799759865,,
0,,71,,,,0.00037348776822909713,,
0,,72,,,,0.001372659346088767,,
0,,73,,,,0.0003584147780202329,,
0,,74,,,,0.0025139010977,,
0,,75,,,,0.007750760763883591,,
0,,76,,,,0.011325860396027565,,
0,,77,,,,0.023096462711691856,,
0,,78,,,,0.027562204748392105,,
0,,79,,,,0.04634853079915047,,
,,0,,,,,,0.019884133711457253
,,1,,,,,,0.0016737414989620447
,,2,,,,,,0.017988605424761772
,,3,,,,,,0.0918366089463234
,,4,,,,,,0.17301078140735626
,,5,,,,,,0.08683190494775772
,,6,,,,,,0.22872304916381836
,,7,,,,,,0.2872430086135864
,,8,,,,,,0.22565625607967377
,,9,,,,,,0.3071598708629608
,,10,,,,,,0.01416837889701128
,,11,,,,,,0.002752196742221713
,,12,,,,,,0.02907663583755493
,,13,,,,,,0.03292350098490715
,,14,,,,,,0.0320904441177845
,,15,,,,,,0.025433078408241272
,,16,,,,,,0.031004643067717552
,,17,,,,,,0.14896205067634583
,,18,,,,,,0.31779035925865173
,,19,,,,,,0.34676703810691833
0,,79,,,,,0.11644233018159866,
0,,79,,,0.0368010587990284,,,
,0.004995066821070679,80,,,,,,
1,,80,,,,0.4442025125026703,,
1,,81,,,,0.41577014327049255,,
1,,82,,,,0.3571050763130188,,
1,,83,,,,0.3273204565048218,,
1,,84,,,,0.27545738220214844,,
1,,85,,,,0.23268066346645355,,
1,,86,,,,0.1857173889875412,,
1,,87,,,,0.17773665487766266,,
1,,88,,,,0.08649720996618271,,
1,,89,,,,0.044266607612371445,,
1,,90,,,,0.040051694959402084,,
1,,91,,,,0.07495772838592529,,
