epoch,lr-Adam,step,test_error_epoch,test_error_step,train_error_epoch,train_error_step,valid_error_epoch,valid_error_step
,0.005,0,,,,,,
0,,0,,,,0.039466071873903275,,
0,,1,,,,0.014883301220834255,,
0,,2,,,,0.0041092089377343655,,
0,,3,,,,0.0010426255175843835,,
0,,4,,,,0.005276876036077738,,
0,,5,,,,0.0013922195648774505,,
0,,6,,,,0.0018700174987316132,,
0,,7,,,,0.0027669742703437805,,
0,,8,,,,0.019731733947992325,,
0,,9,,,,0.022605083882808685,,
0,,10,,,,0.004561412613838911,,
0,,11,,,,0.04047251492738724,,
0,,12,,,,0.016188297420740128,,
0,,13,,,,0.0023427146952599287,,
0,,14,,,,0.0009090712410397828,,
0,,15,,,,0.006368036847561598,,
0,,16,,,,0.014844879508018494,,
0,,17,,,,0.026933861896395683,,
0,,18,,,,0.03472111374139786,,
0,,19,,,,0.014455974102020264,,
0,,20,,,,0.009716557338833809,,
0,,21,,,,0.002129881177097559,,
0,,22,,,,0.039367709308862686,,
0,,23,,,,0.043176859617233276,,
0,,24,,,,0.020896730944514275,,
0,,25,,,,0.0003301887190900743,,
0,,26,,,,0.004513501655310392,,
0,,27,,,,0.003670412814244628,,
0,,28,,,,0.006411701440811157,,
0,,29,,,,0.010521735064685345,,
0,,30,,,,0.020488647744059563,,
0,,31,,,,0.04042598605155945,,
0,,32,,,,0.03189833089709282,,
0,,33,,,,0.013926887884736061,,
0,,34,,,,0.002869761548936367,,
0,,35,,,,0.00043635195470415056,,
0,,36,,,,0.02208971045911312,,
0,,37,,,,0.04367009550333023,,
0,,38,,,,0.02564423158764839,,
0,,39,,,,0.0050894636660814285,,
0,,40,,,,0.0004363327461760491,,
0,,41,,,,0.01765034906566143,,
0,,42,,,,0.05936608463525772,,
0,,43,,,,0.06329675763845444,,
0,,44,,,,0.026150299236178398,,
0,,45,,,,0.0027734648901969194,,
0,,46,,,,0.00043604071834124625,,
0,,47,,,,0.02122887410223484,,
0,,48,,,,0.04821697995066643,,
0,,49,,,,0.011685803532600403,,
0,,50,,,,0.004075942095369101,,
0,,51,,,,0.004853407386690378,,
0,,52,,,,0.0073475404642522335,,
0,,53,,,,0.010630065575242043,,
0,,54,,,,0.0017465234268456697,,
0,,55,,,,0.0019498259061947465,,
0,,56,,,,0.003788201604038477,,
0,,57,,,,0.026562118902802467,,
0,,58,,,,0.06902655214071274,,
0,,59,,,,0.09769218415021896,,
0,,60,,,,0.04211750254034996,,
0,,61,,,,0.01341020967811346,,
0,,62,,,,0.0010774583788588643,,
0,,63,,,,0.008487208746373653,,
0,,64,,,,0.006263835821300745,,
0,,65,,,,0.01856391690671444,,
0,,66,,,,0.013956437818706036,,
0,,67,,,,0.01852080598473549,,
0,,68,,,,0.04030996933579445,,
0,,69,,,,0.02533201314508915,,
0,,70,,,,0.0021239991765469313,,
0,,71,,,,0.007350146770477295,,
0,,72,,,,0.00971358735114336,,
0,,73,,,,0.01966664381325245,,
0,,74,,,,0.04001888632774353,,
0,,75,,,,0.052143342792987823,,
0,,76,,,,0.049832139164209366,,
0,,77,,,,0.052089180797338486,,
0,,78,,,,0.034803200513124466,,
0,,79,,,,0.027091750875115395,,
,,0,,,,,,0.0444398857653141
,,1,,,,,,0.012517663650214672
,,2,,,,,,0.0013341238955035806
,,3,,,,,,0.13831837475299835
,,4,,,,,,0.21336041390895844
,,5,,,,,,0.13067980110645294
,,6,,,,,,0.27294275164604187
,,7,,,,,,0.3135572075843811
,,8,,,,,,0.2716333866119385
,,9,,,,,,0.3258371949195862
,,10,,,,,,0.03162502124905586
,,11,,,,,,0.011182109825313091
,,12,,,,,,0.0036347091663628817
,,13,,,,,,0.055615365505218506
,,14,,,,,,0.05837995931506157
,,15,,,,,,0.04417971149086952
,,16,,,,,,0.06626134365797043
,,17,,,,,,0.20190897583961487
,,18,,,,,,0.3444734215736389
,,19,,,,,,0.38347166776657104
0,,79,,,,,0.14142672717571259,
0,,79,,,0.019790906459093094,,,
,0.004995066821070679,80,,,,,,
1,,80,,,,0.44757577776908875,,
1,,81,,,,0.42277032136917114,,
1,,82,,,,0.3186694383621216,,
1,,83,,,,0.2198466807603836,,
1,,84,,,,0.11478515714406967,,
1,,85,,,,0.044796425849199295,,
1,,86,,,,0.0070899068377912045,,
1,,87,,,,0.0006691214512102306,,
1,,88,,,,0.03776819258928299,,
1,,89,,,,0.09161850064992905,,
1,,90,,,,0.10532893985509872,,
1,,91,,,,0.05986103042960167,,
1,,92,,,,0.06625079363584518,,
1,,93,,,,0.06946243345737457,,
1,,94,,,,0.048826396465301514,,
1,,95,,,,0.04927573353052139,,
1,,96,,,,0.04650212451815605,,
1,,97,,,,0.05238077789545059,,
1,,98,,,,0.05865875631570816,,
1,,99,,,,0.03854535147547722,,
1,,100,,,,0.04218077287077904,,
1,,101,,,,0.012846588157117367,,
1,,102,,,,0.0002961442805826664,,
1,,103,,,,0.005097614135593176,,
1,,104,,,,0.013516256585717201,,
1,,105,,,,0.007584468927234411,,
1,,106,,,,0.008971108123660088,,
1,,107,,,,0.015772243961691856,,
1,,108,,,,0.011498542502522469,,
1,,109,,,,0.00500252190977335,,
1,,110,,,,0.00019539827189873904,,
1,,111,,,,0.008479438722133636,,
1,,112,,,,0.014530489221215248,,
1,,113,,,,0.015188673511147499,,
1,,114,,,,0.018516160547733307,,
1,,115,,,,0.02461538277566433,,
1,,116,,,,0.007864171639084816,,
1,,117,,,,0.0009722671820782125,,
1,,118,,,,0.0008895061910152435,,
1,,119,,,,0.0005426003481261432,,
1,,120,,,,0.00042220018804073334,,
1,,121,,,,0.002986638341099024,,
1,,122,,,,0.012046626769006252,,
1,,123,,,,0.0074698529206216335,,
1,,124,,,,0.0006130477413535118,,
1,,125,,,,0.012452522292733192,,
1,,126,,,,0.008595678023993969,,
1,,127,,,,0.023548871278762817,,
1,,128,,,,0.029620392248034477,,
1,,129,,,,0.002698055002838373,,
1,,130,,,,0.000558649015147239,,
1,,131,,,,0.0011290247784927487,,
1,,132,,,,0.004278663080185652,,
1,,133,,,,0.011033998802304268,,
1,,134,,,,0.003580129938200116,,
1,,135,,,,0.006741352379322052,,
1,,136,,,,0.0008303931099362671,,
1,,137,,,,0.008880150504410267,,
1,,138,,,,0.038360148668289185,,
1,,139,,,,0.06694010645151138,,
1,,140,,,,0.03039516881108284,,
1,,141,,,,0.012958466075360775,,
1,,142,,,,0.001538331271149218,,
1,,143,,,,0.0015771068865433335,,
1,,144,,,,0.0009212956647388637,,
1,,145,,,,0.0036390710156410933,,
1,,146,,,,0.0022541217040270567,,
1,,147,,,,0.006386821158230305,,
1,,148,,,,0.026650110259652138,,
1,,149,,,,0.02290762960910797,,
1,,150,,,,0.005185417365282774,,
1,,151,,,,0.0008989305351860821,,
1,,152,,,,0.0008118593250401318,,
1,,153,,,,0.003438518149778247,,
1,,154,,,,0.013271522708237171,,
1,,155,,,,0.021968230605125427,,
1,,156,,,,0.02434885874390602,,
1,,157,,,,0.03260235860943794,,
1,,158,,,,0.026621585711836815,,
1,,159,,,,0.02950131520628929,,
,,20,,,,,,0.025366051122546196
,,21,,,,,,0.004919931758195162
,,22,,,,,,0.0039237798191607
,,23,,,,,,0.09237691760063171
,,24,,,,,,0.12976419925689697
,,25,,,,,,0.0883001908659935
,,26,,,,,,0.16634994745254517
,,27,,,,,,0.17104998230934143
,,28,,,,,,0.173166424036026
,,29,,,,,,0.16672059893608093
,,30,,,,,,0.014218846336007118
,,31,,,,,,0.004761080257594585
,,32,,,,,,0.008891167119145393
,,33,,,,,,0.03880615904927254
,,34,,,,,,0.036865007132291794
,,35,,,,,,0.03093631938099861
,,36,,,,,,0.04199017584323883
,,37,,,,,,0.13721059262752533
,,38,,,,,,0.18164494633674622
,,39,,,,,,0.22381578385829926
1,,159,,,,,0.08426284790039062,
1,,159,,,0.03783423826098442,,,
,0.004980286753286194,160,,,,,,
2,,160,,,,0.2102765142917633,,
2,,161,,,,0.20543575286865234,,
2,,162,,,,0.1752234250307083,,
2,,163,,,,0.14111483097076416,,
2,,164,,,,0.0901472270488739,,
2,,165,,,,0.051470279693603516,,
2,,166,,,,0.021176282316446304,,
2,,167,,,,0.007966083474457264,,
2,,168,,,,0.003316273679956794,,
2,,169,,,,0.021786874160170555,,
2,,170,,,,0.03265960142016411,,
2,,171,,,,0.022226765751838684,,
2,,172,,,,0.030501259490847588,,
2,,173,,,,0.03532165661454201,,
2,,174,,,,0.026815051212906837,,
2,,175,,,,0.025046397000551224,,
2,,176,,,,0.023126324638724327,,
2,,177,,,,0.023158611729741096,,
2,,178,,,,0.021091235801577568,,
2,,179,,,,0.01036719512194395,,
2,,180,,,,0.009282410144805908,,
2,,181,,,,0.0004059550410602242,,
2,,182,,,,0.003247429383918643,,
2,,183,,,,0.00733141228556633,,
2,,184,,,,0.011381953954696655,,
2,,185,,,,0.006839856505393982,,
2,,186,,,,0.008380106650292873,,
2,,187,,,,0.011787055991590023,,
2,,188,,,,0.008769222535192966,,
2,,189,,,,0.00405538035556674,,
2,,190,,,,0.0003384916053619236,,
2,,191,,,,0.0035228386987000704,,
2,,192,,,,0.006239947397261858,,
2,,193,,,,0.007014367263764143,,
2,,194,,,,0.009985515847802162,,
2,,195,,,,0.014597195200622082,,
2,,196,,,,0.0049317567609250546,,
2,,197,,,,0.000962180842179805,,
2,,198,,,,0.0010383796179667115,,
2,,199,,,,0.0007026299717836082,,
2,,200,,,,0.0005391334998421371,,
2,,201,,,,0.0033989555668085814,,
2,,202,,,,0.011252871714532375,,
2,,203,,,,0.007563059683889151,,
2,,204,,,,0.0005923974676989019,,
2,,205,,,,0.005481764208525419,,
2,,206,,,,0.003994706552475691,,
2,,207,,,,0.016457341611385345,,
2,,208,,,,0.02511332370340824,,
2,,209,,,,0.003656086279079318,,
2,,210,,,,0.0014570917701348662,,
2,,211,,,,0.0036387466825544834,,
2,,212,,,,0.006832802202552557,,
2,,213,,,,0.01059760246425867,,
2,,214,,,,0.004074076656252146,,
2,,215,,,,0.0037786259781569242,,
2,,216,,,,0.0005786197143606842,,
2,,217,,,,0.00802999921143055,,
2,,218,,,,0.03148102015256882,,
2,,219,,,,0.05276159197092056,,
2,,220,,,,0.02400876395404339,,
2,,221,,,,0.011114977300167084,,
2,,222,,,,0.0014203190803527832,,
2,,223,,,,0.0009848267072811723,,
2,,224,,,,0.0008353014709427953,,
2,,225,,,,0.002840446075424552,,
2,,226,,,,0.0026750247925519943,,
2,,227,,,,0.006061053369194269,,
2,,228,,,,0.018418097868561745,,
2,,229,,,,0.013299576938152313,,
2,,230,,,,0.003676882479339838,,
2,,231,,,,0.0004357345460448414,,
2,,232,,,,0.0003328855091240257,,
2,,233,,,,0.0022451505064964294,,
2,,234,,,,0.008784200064837933,,
2,,235,,,,0.013955242931842804,,
2,,236,,,,0.015220251865684986,,
2,,237,,,,0.020777113735675812,,
2,,238,,,,0.015263921581208706,,
2,,239,,,,0.017181072384119034,,
,,40,,,,,,0.012607387267053127
,,41,,,,,,0.004815577995032072
,,42,,,,,,0.002119951182976365
,,43,,,,,,0.05073380097746849
,,44,,,,,,0.03994201868772507
,,45,,,,,,0.0503837950527668
,,46,,,,,,0.04885360226035118
,,47,,,,,,0.04140350595116615
,,48,,,,,,0.062243249267339706
,,49,,,,,,0.03948795422911644
,,50,,,,,,0.0029518178198486567
,,51,,,,,,0.004780383314937353
,,52,,,,,,0.005310975015163422
,,53,,,,,,0.03094361536204815
,,54,,,,,,0.02084152214229107
,,55,,,,,,0.026258647441864014
,,56,,,,,,0.027110053226351738
,,57,,,,,,0.06476843357086182
,,58,,,,,,0.04001632332801819
,,59,,,,,,0.06424622237682343
2,,239,,,,,0.03133267164230347,
2,,239,,,0.021002935245633125,,,
,0.004955718126821721,240,,,,,,
3,,240,,,,0.04685434699058533,,
3,,241,,,,0.04600483551621437,,
3,,242,,,,0.03973814845085144,,
3,,243,,,,0.037800099700689316,,
3,,244,,,,0.025534922257065773,,
3,,245,,,,0.01876930147409439,,
3,,246,,,,0.014804944396018982,,
3,,247,,,,0.010237330570816994,,
3,,248,,,,0.003441691165789962,,
3,,249,,,,0.002315148012712598,,
3,,250,,,,0.0038372089620679617,,
3,,251,,,,0.004287137184292078,,
3,,252,,,,0.0055326493456959724,,
3,,253,,,,0.006314493715763092,,
3,,254,,,,0.01166264433413744,,
3,,255,,,,0.004136850591748953,,
3,,256,,,,0.00317770685069263,,
3,,257,,,,0.00044375244760885835,,
3,,258,,,,0.004928045906126499,,
3,,259,,,,0.003914999309927225,,
3,,260,,,,0.006507140584290028,,
3,,261,,,,0.00783693976700306,,
3,,262,,,,0.002001349814236164,,
3,,263,,,,0.006887379568070173,,
3,,264,,,,0.006845812778919935,,
3,,265,,,,0.002922773128375411,,
3,,266,,,,0.00011859684309456497,,
3,,267,,,,0.0007431090925820172,,
3,,268,,,,0.00014193040260579437,,
3,,269,,,,6.0782254877267405e-05,,
3,,270,,,,0.0006894940743222833,,
3,,271,,,,0.001273716683499515,,
3,,272,,,,0.0033789470326155424,,
3,,273,,,,0.00279390811920166,,
3,,274,,,,0.0006581625784747303,,
3,,275,,,,0.00028365105390548706,,
3,,276,,,,0.00040809717029333115,,
3,,277,,,,0.0012675749603658915,,
3,,278,,,,0.002654754789546132,,
3,,279,,,,0.0017207254422828555,,
3,,280,,,,0.0015174358850345016,,
3,,281,,,,0.0038956215139478445,,
3,,282,,,,0.006588303484022617,,
3,,283,,,,0.0026436387561261654,,
3,,284,,,,0.0007668217294849455,,
3,,285,,,,0.004463858436793089,,
3,,286,,,,0.0037539289332926273,,
3,,287,,,,0.010457293130457401,,
3,,288,,,,0.011383130215108395,,
3,,289,,,,0.0004206881858408451,,
3,,290,,,,0.00037253453047014773,,
3,,291,,,,0.0008211228414438665,,
3,,292,,,,0.0010806731879711151,,
3,,293,,,,0.000571862212382257,,
3,,294,,,,0.0017779882764443755,,
3,,295,,,,0.0023375600576400757,,
3,,296,,,,0.001747790607623756,,
3,,297,,,,0.003890956984832883,,
3,,298,,,,0.007981064729392529,,
3,,299,,,,0.009010094217956066,,
3,,300,,,,0.0009902076562866569,,
3,,301,,,,0.0005986880860291421,,
3,,302,,,,0.004097777418792248,,
3,,303,,,,0.006100817583501339,,
3,,304,,,,0.0036800801753997803,,
3,,305,,,,0.0038302764296531677,,
3,,306,,,,0.0033045278396457434,,
3,,307,,,,0.0019267319003120065,,
3,,308,,,,0.0007878884789533913,,
3,,309,,,,0.0007596783107146621,,
3,,310,,,,0.0014851158484816551,,
3,,311,,,,0.004789656959474087,,
3,,312,,,,0.0016036905581131577,,
3,,313,,,,0.003858489915728569,,
3,,314,,,,0.005225313361734152,,
3,,315,,,,0.0037573256995528936,,
3,,316,,,,0.002126118168234825,,
3,,317,,,,0.00272884638980031,,
3,,318,,,,0.0005356813780963421,,
3,,319,,,,0.0011372572043910623,,
,,60,,,,,,0.004898063838481903
,,61,,,,,,0.01098205428570509
,,62,,,,,,0.0015568468952551484
,,63,,,,,,0.035238977521657944
,,64,,,,,,0.007399160414934158
,,65,,,,,,0.03570123016834259
,,66,,,,,,0.005303898360580206
,,67,,,,,,0.008304874412715435
,,68,,,,,,0.005383396055549383
,,69,,,,,,0.018126685172319412
,,70,,,,,,0.0032111734617501497
,,71,,,,,,0.010941228829324245
,,72,,,,,,0.001773353316821158
,,73,,,,,,0.036974210292100906
,,74,,,,,,0.012387881986796856
,,75,,,,,,0.03190784901380539
,,76,,,,,,0.022004583850502968
,,77,,,,,,0.015254266560077667
,,78,,,,,,0.01433421391993761
,,79,,,,,,0.004558763466775417
3,,319,,,,,0.014511184766888618,
3,,319,,,0.005902675446122885,,,
,0.004921457902821577,320,,,,,,
4,,320,,,,0.0031210712622851133,,
4,,321,,,,0.002950415015220642,,
4,,322,,,,0.003460331354290247,,
4,,323,,,,0.0011725455988198519,,
4,,324,,,,0.0016179984668269753,,
4,,325,,,,0.00045537573168985546,,
4,,326,,,,0.0010262590367347002,,
4,,327,,,,0.0049170455895364285,,
4,,328,,,,0.00973744597285986,,
4,,329,,,,0.02555934526026249,,
4,,330,,,,0.03447265177965164,,
4,,331,,,,0.004440853372216225,,
4,,332,,,,0.0016671486664563417,,
4,,333,,,,0.0011161061702296138,,
4,,334,,,,0.00402118219062686,,
4,,335,,,,0.0035782509949058294,,
4,,336,,,,0.007668384816497564,,
4,,337,,,,0.00962786190211773,,
4,,338,,,,0.008808605372905731,,
4,,339,,,,0.007138868328183889,,
4,,340,,,,0.005757871549576521,,
4,,341,,,,0.00015721195086371154,,
4,,342,,,,0.0016198396915569901,,
4,,343,,,,0.0008808592683635652,,
4,,344,,,,0.00026890108711086214,,
4,,345,,,,0.0026775074657052755,,
4,,346,,,,0.008008256554603577,,
4,,347,,,,0.005490309093147516,,
4,,348,,,,0.003793872194364667,,
4,,349,,,,0.0012965885689482093,,
4,,350,,,,0.0003513353585731238,,
4,,351,,,,0.00036182752228341997,,
4,,352,,,,0.00042488958570174873,,
4,,353,,,,0.0003358163812663406,,
4,,354,,,,0.0014600668800994754,,
4,,355,,,,0.002650768030434847,,
4,,356,,,,0.001570034073665738,,
4,,357,,,,0.0009141174959950149,,
4,,358,,,,0.0006707105785608292,,
4,,359,,,,0.00010613765334710479,,
4,,360,,,,0.0005594092654064298,,
4,,361,,,,0.0009679480572231114,,
4,,362,,,,0.0022108678240329027,,
4,,363,,,,0.0004562732356134802,,
4,,364,,,,0.0015898842830210924,,
4,,365,,,,0.003288858337327838,,
4,,366,,,,0.0022208464797586203,,
4,,367,,,,0.005249731708317995,,
4,,368,,,,0.0038680850993841887,,
4,,369,,,,0.0007070546853356063,,
4,,370,,,,0.0003498347650747746,,
4,,371,,,,0.0004993699840269983,,
4,,372,,,,0.0008150520152412355,,
4,,373,,,,0.0009040132281370461,,
4,,374,,,,0.0016244974685832858,,
4,,375,,,,0.0014712427509948611,,
4,,376,,,,0.0005303390207700431,,
4,,377,,,,0.0009623575024306774,,
4,,378,,,,0.0019973325543105602,,
4,,379,,,,0.0018346883589401841,,
4,,380,,,,0.0005843444960191846,,
4,,381,,,,0.0007133314502425492,,
4,,382,,,,0.0022713772486895323,,
4,,383,,,,0.002576967002823949,,
4,,384,,,,0.0013800541637465358,,
4,,385,,,,0.001269386149942875,,
4,,386,,,,0.0014180971775203943,,
4,,387,,,,0.0008053594501689076,,
4,,388,,,,0.0001639011170482263,,
4,,389,,,,0.0009720534435473382,,
4,,390,,,,0.00095863122260198,,
4,,391,,,,0.002551338169723749,,
4,,392,,,,0.00020189466886222363,,
4,,393,,,,0.0012519105803221464,,
4,,394,,,,0.0015130368992686272,,
4,,395,,,,0.0006716108182445168,,
4,,396,,,,0.00025890942197293043,,
4,,397,,,,0.0008585190516896546,,
4,,398,,,,0.0001396072329953313,,
4,,399,,,,0.0007225311128422618,,
,,80,,,,,,0.0015348679153248668
,,81,,,,,,0.003924460615962744
,,82,,,,,,0.0006127828964963555
,,83,,,,,,0.019463807344436646
,,84,,,,,,0.00479408074170351
,,85,,,,,,0.02483750879764557
,,86,,,,,,0.003509563161060214
,,87,,,,,,0.0036266420502215624
,,88,,,,,,0.005695734638720751
,,89,,,,,,0.011040200479328632
,,90,,,,,,0.003691666992381215
,,91,,,,,,0.004549023695290089
,,92,,,,,,0.0018906336044892669
,,93,,,,,,0.020824432373046875
,,94,,,,,,0.010692761279642582
,,95,,,,,,0.019826842471957207
,,96,,,,,,0.008706788532435894
,,97,,,,,,0.008305305615067482
,,98,,,,,,0.004305308219045401
,,99,,,,,,0.005900567397475243
4,,399,,,,,0.00843738578259945,
4,,399,,,0.0028619884978979826,,,
,0.004877641290737884,400,,,,,,
5,,400,,,,0.00769862299785018,,
5,,401,,,,0.004880308639258146,,
5,,402,,,,0.0011685893405228853,,
5,,403,,,,0.0008449655142612755,,
5,,404,,,,0.00035877127083949745,,
5,,405,,,,0.0005747684044763446,,
5,,406,,,,0.0002798760251607746,,
5,,407,,,,0.0008112573996186256,,
5,,408,,,,0.004096777644008398,,
5,,409,,,,0.0014538265531882644,,
5,,410,,,,0.004792745225131512,,
5,,411,,,,0.0016439402243122458,,
5,,412,,,,0.0033127926290035248,,
5,,413,,,,0.005312890745699406,,
5,,414,,,,0.002236418193206191,,
5,,415,,,,0.003445032984018326,,
5,,416,,,,0.0011555253295227885,,
5,,417,,,,0.0006772539927624166,,
5,,418,,,,0.0008987170876935124,,
5,,419,,,,0.0007036341703496873,,
5,,420,,,,0.0024130220990628004,,
5,,421,,,,0.00015833422366995364,,
5,,422,,,,0.005185771267861128,,
5,,423,,,,0.006654217839241028,,
5,,424,,,,0.004162639379501343,,
5,,425,,,,0.0012531612301245332,,
5,,426,,,,0.0002225624193670228,,
5,,427,,,,0.000638970173895359,,
5,,428,,,,0.0009793664794415236,,
5,,429,,,,0.0009747755830176175,,
5,,430,,,,0.001614849315956235,,
5,,431,,,,0.0013388515217229724,,
5,,432,,,,0.0021852951031178236,,
5,,433,,,,0.00178825412876904,,
5,,434,,,,0.00022006519429851323,,
5,,435,,,,0.0006149252876639366,,
5,,436,,,,0.001112801837734878,,
5,,437,,,,0.0017419559881091118,,
5,,438,,,,0.0024812030605971813,,
5,,439,,,,0.0013648163294419646,,
5,,440,,,,0.001035801018588245,,
5,,441,,,,0.003080011112615466,,
5,,442,,,,0.00422608433291316,,
5,,443,,,,0.0007217220263555646,,
5,,444,,,,0.00198965216986835,,
5,,445,,,,0.004586959723383188,,
5,,446,,,,0.004546715412288904,,
5,,447,,,,0.008351425640285015,,
5,,448,,,,0.006086540874093771,,
5,,449,,,,0.0003617840411607176,,
5,,450,,,,0.0003432957164477557,,
5,,451,,,,0.0005504243890754879,,
5,,452,,,,0.0011038447264581919,,
5,,453,,,,0.001387153402902186,,
5,,454,,,,0.0018074524123221636,,
5,,455,,,,0.001985692186281085,,
5,,456,,,,0.0007332044770009816,,
5,,457,,,,0.0012490380322560668,,
5,,458,,,,0.00244339881464839,,
5,,459,,,,0.002255929633975029,,
5,,460,,,,0.0006346030859276652,,
5,,461,,,,0.001033879118040204,,
5,,462,,,,0.003377672052010894,,
5,,463,,,,0.0039089880883693695,,
5,,464,,,,0.0019353267271071672,,
5,,465,,,,0.0014747080858796835,,
5,,466,,,,0.0014759593177586794,,
5,,467,,,,0.0007666914025321603,,
5,,468,,,,0.00014943312271498144,,
5,,469,,,,0.0011621207231655717,,
5,,470,,,,0.0013827354414388537,,
5,,471,,,,0.003655597334727645,,
5,,472,,,,0.0005740829510614276,,
5,,473,,,,0.001889593550004065,,
5,,474,,,,0.0022985355462878942,,
5,,475,,,,0.0011362843215465546,,
5,,476,,,,0.0004270759818609804,,
5,,477,,,,0.0009902535239234567,,
5,,478,,,,0.0001366160431643948,,
5,,479,,,,0.0005760911153629422,,
,,100,,,,,,0.0018645779928192496
,,101,,,,,,0.006119475234299898
,,102,,,,,,0.0007321424782276154
,,103,,,,,,0.022445878013968468
,,104,,,,,,0.005294043105095625
,,105,,,,,,0.026234528049826622
,,106,,,,,,0.003905870020389557
,,107,,,,,,0.0033171840477734804
,,108,,,,,,0.005181455984711647
,,109,,,,,,0.010800006799399853
,,110,,,,,,0.002499341731891036
,,111,,,,,,0.006727973464876413
,,112,,,,,,0.001626012846827507
,,113,,,,,,0.02494489587843418
,,114,,,,,,0.010137440636754036
,,115,,,,,,0.022727981209754944
,,116,,,,,,0.01222678180783987
,,117,,,,,,0.009646015241742134
,,118,,,,,,0.00642863055691123
,,119,,,,,,0.003270697547122836
5,,479,,,,,0.00942972768098116,
5,,479,,,0.002017863793298602,,,
,0.004824441214720628,480,,,,,,
6,,480,,,,0.00011916565563296899,,
6,,481,,,,0.0001200163533212617,,
6,,482,,,,0.00022607330174650997,,
6,,483,,,,3.55459596903529e-05,,
6,,484,,,,0.0005874166963621974,,
6,,485,,,,0.00043974604341201484,,
6,,486,,,,0.00018261693185195327,,
6,,487,,,,0.0017154196975752711,,
6,,488,,,,0.002571990480646491,,
6,,489,,,,0.0051200794987380505,,
6,,490,,,,0.01121048629283905,,
6,,491,,,,0.003045442281290889,,
6,,492,,,,0.004217640962451696,,
6,,493,,,,0.00415812386199832,,
6,,494,,,,0.001274250214919448,,
6,,495,,,,0.0010488283587619662,,
6,,496,,,,0.0005786073161289096,,
6,,497,,,,0.0011131021892651916,,
6,,498,,,,0.001682721427641809,,
6,,499,,,,0.002215034794062376,,
6,,500,,,,0.0036539852153509855,,
6,,501,,,,0.00015312727191485465,,
6,,502,,,,0.0039858147501945496,,
6,,503,,,,0.004125347826629877,,
6,,504,,,,0.0016126977279782295,,
6,,505,,,,0.00020957532979082316,,
6,,506,,,,0.001978099113330245,,
6,,507,,,,0.0018301921663805842,,
6,,508,,,,0.002129665808752179,,
6,,509,,,,0.0013165439013391733,,
6,,510,,,,0.0011575951939448714,,
6,,511,,,,0.0004917844198644161,,
6,,512,,,,0.0006464938051067293,,
6,,513,,,,0.00046200313954614103,,
6,,514,,,,0.00020770948322024196,,
6,,515,,,,0.0011987494071945548,,
6,,516,,,,0.0014655478298664093,,
6,,517,,,,0.00152671302203089,,
6,,518,,,,0.0015883296728134155,,
