epoch,lr-Adam,step,test_error_epoch,test_error_step,train_error_epoch,train_error_step,valid_error_epoch,valid_error_step
,0.005,0,,,,,,
0,,0,,,,0.0016812585527077317,,
0,,1,,,,0.005624421872198582,,
0,,2,,,,0.0012727417051792145,,
0,,3,,,,0.0044748978689312935,,
0,,4,,,,0.009092244319617748,,
0,,5,,,,0.008371985517442226,,
0,,6,,,,0.005638175643980503,,
0,,7,,,,0.0011879533994942904,,
0,,8,,,,0.0001974346669157967,,
0,,9,,,,0.002526130760088563,,
0,,10,,,,0.004050633404403925,,
0,,11,,,,0.002569630742073059,,
0,,12,,,,0.006535680498927832,,
0,,13,,,,0.00889816228300333,,
0,,14,,,,0.001027430989779532,,
0,,15,,,,0.00201394478790462,,
0,,16,,,,0.0023149740882217884,,
0,,17,,,,0.0015890644863247871,,
0,,18,,,,0.006877939682453871,,
0,,19,,,,0.00048591551603749394,,
0,,20,,,,0.000908395741134882,,
0,,21,,,,0.010994582436978817,,
0,,22,,,,0.011963966302573681,,
0,,23,,,,0.00047628945321775973,,
0,,24,,,,0.005205636378377676,,
0,,25,,,,0.03519774228334427,,
0,,26,,,,0.03429531678557396,,
0,,27,,,,0.008172978647053242,,
0,,28,,,,0.0004362034087534994,,
0,,29,,,,0.0020125077571719885,,
0,,30,,,,0.002637122990563512,,
0,,31,,,,0.00087771937251091,,
0,,32,,,,0.00028693428612314165,,
0,,33,,,,0.0002773296437226236,,
0,,34,,,,0.00018451320647727698,,
0,,35,,,,0.0011151354992762208,,
0,,36,,,,0.0021978835575282574,,
0,,37,,,,0.004152245353907347,,
0,,38,,,,0.0006578541360795498,,
0,,39,,,,0.007080216892063618,,
0,,40,,,,0.007222989108413458,,
0,,41,,,,0.011581421829760075,,
0,,42,,,,0.007727331947535276,,
0,,43,,,,0.005550985690206289,,
0,,44,,,,0.04033798724412918,,
0,,45,,,,0.025637179613113403,,
0,,46,,,,0.0014854755718261003,,
0,,47,,,,0.006828580982983112,,
0,,48,,,,0.007042898330837488,,
0,,49,,,,0.0405597947537899,,
0,,50,,,,0.030609160661697388,,
0,,51,,,,0.003020190168172121,,
0,,52,,,,0.011777522042393684,,
0,,53,,,,0.05325513705611229,,
0,,54,,,,0.029970956966280937,,
0,,55,,,,0.030283072963356972,,
0,,56,,,,0.0029144049622118473,,
0,,57,,,,0.011698155663907528,,
0,,58,,,,0.05872683599591255,,
0,,59,,,,0.09967328608036041,,
0,,60,,,,0.047210123389959335,,
0,,61,,,,0.017343241721391678,,
0,,62,,,,0.0011491872137412429,,
0,,63,,,,0.0068317982368171215,,
0,,64,,,,0.004504833836108446,,
0,,65,,,,0.015437478199601173,,
0,,66,,,,0.010392545722424984,,
0,,67,,,,0.01370281632989645,,
0,,68,,,,0.032987769693136215,,
0,,69,,,,0.01889113336801529,,
0,,70,,,,0.0008075908990576863,,
0,,71,,,,0.01470649242401123,,
0,,72,,,,0.016559535637497902,,
0,,73,,,,0.026620207354426384,,
0,,74,,,,0.046789806336164474,,
0,,75,,,,0.05520736053586006,,
0,,76,,,,0.04752917215228081,,
0,,77,,,,0.044484447687864304,,
0,,78,,,,0.023657454177737236,,
0,,79,,,,0.013566580601036549,,
,,0,,,,,,0.08270084857940674
,,1,,,,,,0.03380434587597847
,,2,,,,,,0.005141101311892271
,,3,,,,,,0.20150695741176605
,,4,,,,,,0.3168107569217682
,,5,,,,,,0.1931479424238205
,,6,,,,,,0.38662829995155334
,,7,,,,,,0.4489181935787201
,,8,,,,,,0.38589292764663696
,,9,,,,,,0.4642367362976074
,,10,,,,,,0.06693269312381744
,,11,,,,,,0.03146574646234512
,,12,,,,,,0.0035132349003106356
,,13,,,,,,0.08774616569280624
,,14,,,,,,0.1008928045630455
,,15,,,,,,0.07207512110471725
,,16,,,,,,0.11260008811950684
,,17,,,,,,0.2869008183479309
,,18,,,,,,0.4823932349681854
,,19,,,,,,0.5249897241592407
0,,79,,,,,0.208076611161232,
0,,79,,,0.01437405962496996,,,
,0.004995066821070679,80,,,,,,
1,,80,,,,0.6198143362998962,,
1,,81,,,,0.5503491759300232,,
1,,82,,,,0.3726544976234436,,
1,,83,,,,0.22688739001750946,,
1,,84,,,,0.0926094800233841,,
1,,85,,,,0.017381304875016212,,
1,,86,,,,0.002290913136675954,,
1,,87,,,,0.03129537031054497,,
1,,88,,,,0.10528264194726944,,
1,,89,,,,0.1245933547616005,,
1,,90,,,,0.10478910058736801,,
1,,91,,,,0.04205645993351936,,
1,,92,,,,0.04333382844924927,,
1,,93,,,,0.045510467141866684,,
1,,94,,,,0.026390457525849342,,
1,,95,,,,0.027948787435889244,,
1,,96,,,,0.024738803505897522,,
1,,97,,,,0.02797882631421089,,
1,,98,,,,0.02854100428521633,,
1,,99,,,,0.006108773406594992,,
1,,100,,,,0.001045514247380197,,
1,,101,,,,0.04226518049836159,,
1,,102,,,,0.053359419107437134,,
1,,103,,,,0.01876167021691799,,
1,,104,,,,0.0020482284016907215,,
1,,105,,,,0.009674820117652416,,
1,,106,,,,0.01950533501803875,,
1,,107,,,,0.011478133499622345,,
1,,108,,,,0.011616160161793232,,
1,,109,,,,0.01446574367582798,,
1,,110,,,,0.02653712034225464,,
1,,111,,,,0.05515806004405022,,
1,,112,,,,0.05760309845209122,,
1,,113,,,,0.045991200953722,,
1,,114,,,,0.039916932582855225,,
1,,115,,,,0.037962306290864944,,
1,,116,,,,0.008716781623661518,,
1,,117,,,,0.00022946717217564583,,
1,,118,,,,0.00243138475343585,,
1,,119,,,,0.0036773139145225286,,
1,,120,,,,0.007671901490539312,,
1,,121,,,,0.0008999998681247234,,
1,,122,,,,0.00524492422118783,,
1,,123,,,,0.005261884070932865,,
1,,124,,,,0.0006127367960289121,,
1,,125,,,,0.009846138767898083,,
1,,126,,,,0.0028390854131430387,,
1,,127,,,,0.013386505655944347,,
1,,128,,,,0.020417330786585808,,
1,,129,,,,0.002277212915942073,,
1,,130,,,,0.0018812253838405013,,
1,,131,,,,0.0011105412850156426,,
1,,132,,,,0.006160696502774954,,
1,,133,,,,0.02065514586865902,,
1,,134,,,,0.008309818804264069,,
1,,135,,,,0.017070969566702843,,
1,,136,,,,0.00315260817296803,,
1,,137,,,,0.005055727902799845,,
1,,138,,,,0.03469456359744072,,
1,,139,,,,0.06874209642410278,,
1,,140,,,,0.032022155821323395,,
1,,141,,,,0.014013669453561306,,
1,,142,,,,0.0020043763797730207,,
1,,143,,,,0.0012640025233849883,,
1,,144,,,,0.0013745282776653767,,
1,,145,,,,0.0023985744919627905,,
1,,146,,,,0.0008142730221152306,,
1,,147,,,,0.0035642527509480715,,
1,,148,,,,0.025034544989466667,,
1,,149,,,,0.024422768503427505,,
1,,150,,,,0.004786348436027765,,
1,,151,,,,0.0016868464881554246,,
1,,152,,,,0.0012484295293688774,,
1,,153,,,,0.003688648110255599,,
1,,154,,,,0.014440066181123257,,
1,,155,,,,0.024473613128066063,,
1,,156,,,,0.02743913233280182,,
1,,157,,,,0.03785470873117447,,
1,,158,,,,0.033473607152700424,,
1,,159,,,,0.039525169879198074,,
,,20,,,,,,0.03330833464860916
,,21,,,,,,0.004369070287793875
,,22,,,,,,0.006376746576279402
,,23,,,,,,0.1190032958984375
,,24,,,,,,0.2099612057209015
,,25,,,,,,0.1131269708275795
,,26,,,,,,0.2683086395263672
,,27,,,,,,0.3231029212474823
,,28,,,,,,0.2660047709941864
,,29,,,,,,0.3377669155597687
,,30,,,,,,0.024504398927092552
,,31,,,,,,0.004364532884210348
,,32,,,,,,0.013658194802701473
,,33,,,,,,0.04235310107469559
,,34,,,,,,0.04759826883673668
,,35,,,,,,0.032818157225847244
,,36,,,,,,0.05002954229712486
,,37,,,,,,0.18383574485778809
,,38,,,,,,0.3537214398384094
,,39,,,,,,0.38594675064086914
1,,159,,,,,0.13600920140743256,
1,,159,,,0.04392825812101364,,,
,0.004980286753286194,160,,,,,,
2,,160,,,,0.46947190165519714,,
2,,161,,,,0.42941227555274963,,
2,,162,,,,0.32718023657798767,,
2,,163,,,,0.2404133826494217,,
2,,164,,,,0.14456968009471893,,
2,,165,,,,0.07607566565275192,,
