epoch,lr-Adam,step,test_error_epoch,test_error_step,train_error_epoch,train_error_step,valid_error_epoch,valid_error_step
,0.005,0,,,,,,
0,,0,,,,0.001264989492483437,,
0,,1,,,,0.000584831228479743,,
0,,2,,,,0.0012472097296267748,,
0,,3,,,,0.00042349332943558693,,
0,,4,,,,0.0013866067165508866,,
0,,5,,,,0.0012179150944575667,,
0,,6,,,,0.0017774523003026843,,
0,,7,,,,0.0006811684579588473,,
0,,8,,,,0.008991551585495472,,
0,,9,,,,0.02039073221385479,,
0,,10,,,,0.0148551557213068,,
0,,11,,,,0.0020962681155651808,,
0,,12,,,,0.0014401233056560159,,
0,,13,,,,0.0020963007118552923,,
0,,14,,,,0.008893939666450024,,
0,,15,,,,0.0039289346896111965,,
0,,16,,,,0.00247832085005939,,
0,,17,,,,0.0009250770672224462,,
0,,18,,,,0.006361990701407194,,
0,,19,,,,0.003973084967583418,,
0,,20,,,,0.013428139500319958,,
0,,21,,,,0.003296004608273506,,
0,,22,,,,0.002535393927246332,,
0,,23,,,,0.006101255305111408,,
0,,24,,,,0.006135126575827599,,
0,,25,,,,0.00045795273035764694,,
0,,26,,,,0.00036906468449160457,,
0,,27,,,,0.0015493782702833414,,
0,,28,,,,0.0013908208347856998,,
0,,29,,,,0.0004963758401572704,,
0,,30,,,,0.0016549596330150962,,
0,,31,,,,0.015350761823356152,,
0,,32,,,,0.018148008733987808,,
0,,33,,,,0.012842349708080292,,
0,,34,,,,0.01023617573082447,,
0,,35,,,,0.009730658493936062,,
0,,36,,,,0.0003274689079262316,,
0,,37,,,,0.006352828349918127,,
0,,38,,,,0.008077787235379219,,
0,,39,,,,0.004824328701943159,,
0,,40,,,,0.0038069391157478094,,
0,,41,,,,0.001082011265680194,,
0,,42,,,,0.015293657779693604,,
0,,43,,,,0.017736254259943962,,
0,,44,,,,0.00478343153372407,,
0,,45,,,,0.0022611499298363924,,
0,,46,,,,0.0003908528888132423,,
0,,47,,,,0.009717696346342564,,
0,,48,,,,0.022610044106841087,,
0,,49,,,,0.0033012633211910725,,
0,,50,,,,0.0009697433561086655,,
0,,51,,,,0.005062371492385864,,
0,,52,,,,0.013706067577004433,,
0,,53,,,,0.027907101437449455,,
0,,54,,,,0.010788052342832088,,
0,,55,,,,0.01551926787942648,,
0,,56,,,,0.0019381933379918337,,
0,,57,,,,0.007775771897286177,,
0,,58,,,,0.041919250041246414,,
0,,59,,,,0.07687985152006149,,
0,,60,,,,0.03808620572090149,,
0,,61,,,,0.018230896443128586,,
0,,62,,,,0.0030347597785294056,,
0,,63,,,,0.0007061838987283409,,
0,,64,,,,0.0015098993899300694,,
0,,65,,,,0.002360330196097493,,
0,,66,,,,0.0010604936396703124,,
0,,67,,,,0.00466274656355381,,
0,,68,,,,0.026947474107146263,,
0,,69,,,,0.025817085057497025,,
0,,70,,,,0.006102247629314661,,
0,,71,,,,0.0007166393334046006,,
0,,72,,,,0.0006063930923119187,,
0,,73,,,,0.002453703200444579,,
0,,74,,,,0.01150725968182087,,
0,,75,,,,0.020313749089837074,,
0,,76,,,,0.023090893402695656,,
0,,77,,,,0.0323566310107708,,
0,,78,,,,0.02825668454170227,,
0,,79,,,,0.03409438207745552,,
,,0,,,,,,0.029287064447999
,,1,,,,,,0.004172290675342083
,,2,,,,,,0.005838380660861731
,,3,,,,,,0.11071916669607162
,,4,,,,,,0.18538521230220795
,,5,,,,,,0.10496126860380173
,,6,,,,,,0.24064330756664276
,,7,,,,,,0.28530699014663696
,,8,,,,,,0.23979973793029785
