epoch,lr-Adam,step,test_error_epoch,test_error_step,train_error_epoch,train_error_step,valid_error_epoch,valid_error_step
,0.005,0,,,,,,
0,,0,,,,0.012591714039444923,,
0,,1,,,,0.22258900105953217,,
0,,2,,,,0.031424738466739655,,
0,,3,,,,0.03349089249968529,,
0,,4,,,,0.0427306592464447,,
0,,5,,,,0.06413813680410385,,
0,,6,,,,0.06995314359664917,,
0,,7,,,,0.0157393179833889,,
0,,8,,,,0.043507009744644165,,
0,,9,,,,0.01224039401859045,,
0,,10,,,,0.03099273517727852,,
0,,11,,,,0.0015922561287879944,,
0,,12,,,,0.0014310654951259494,,
0,,13,,,,0.00483446940779686,,
0,,14,,,,0.0029152713250368834,,
0,,15,,,,0.002494601532816887,,
0,,16,,,,0.008128388784825802,,
0,,17,,,,0.007951072417199612,,
0,,18,,,,0.0010536883492022753,,
0,,19,,,,0.014005879871547222,,
0,,20,,,,0.0020235616248100996,,
0,,21,,,,0.0005464311107061803,,
0,,22,,,,0.00044446406536735594,,
0,,23,,,,0.0010109227150678635,,
0,,24,,,,0.0036076263058930635,,
0,,25,,,,0.015023383311927319,,
0,,26,,,,0.00412201602011919,,
0,,27,,,,0.007101945113390684,,
0,,28,,,,0.01474563218653202,,
0,,29,,,,0.003309543477371335,,
0,,30,,,,0.003800878068432212,,
0,,31,,,,0.02912321127951145,,
0,,32,,,,0.02304074913263321,,
0,,33,,,,0.0021423520520329475,,
0,,34,,,,0.005883133504539728,,
0,,35,,,,0.013519673608243465,,
0,,36,,,,0.015092874877154827,,
0,,37,,,,0.0018900394206866622,,
0,,38,,,,0.007382896728813648,,
0,,39,,,,0.02781810238957405,,
0,,40,,,,0.029064446687698364,,
0,,41,,,,0.03631596639752388,,
0,,42,,,,0.025110667571425438,,
0,,43,,,,0.0017488144803792238,,
0,,44,,,,0.07696141302585602,,
0,,45,,,,0.0664595514535904,,
0,,46,,,,0.0005122183938510716,,
0,,47,,,,0.006545967888087034,,
0,,48,,,,0.012932801619172096,,
0,,49,,,,0.06525903195142746,,
0,,50,,,,0.06064039096236229,,
0,,51,,,,0.015432632528245449,,
0,,52,,,,0.0034758734982460737,,
0,,53,,,,0.04247074946761131,,
0,,54,,,,0.03456028178334236,,
0,,55,,,,0.04493318125605583,,
0,,56,,,,0.008021529763936996,,
0,,57,,,,0.00615219259634614,,
0,,58,,,,0.048306263983249664,,
0,,59,,,,0.08844982087612152,,
0,,60,,,,0.03828920051455498,,
0,,61,,,,0.010339452885091305,,
0,,62,,,,0.001954100327566266,,
0,,63,,,,0.0146114407107234,,
0,,64,,,,0.008621926419436932,,
0,,65,,,,0.018345484510064125,,
0,,66,,,,0.00848468765616417,,
0,,67,,,,0.00842723436653614,,
0,,68,,,,0.021434390917420387,,
0,,69,,,,0.009409686550498009,,
0,,70,,,,0.002278798958286643,,
0,,71,,,,0.027802491560578346,,
0,,72,,,,0.028067532926797867,,
0,,73,,,,0.03628849983215332,,
0,,74,,,,0.05276043340563774,,
0,,75,,,,0.05305416136980057,,
0,,76,,,,0.03614918142557144,,
0,,77,,,,0.02444474771618843,,
0,,78,,,,0.0050344872288405895,,
0,,79,,,,0.0002951802161987871,,
,,0,,,,,,0.16898781061172485
,,1,,,,,,0.09264231473207474
,,2,,,,,,0.034995608031749725
,,3,,,,,,0.3186259865760803
,,4,,,,,,0.47687456011772156
,,5,,,,,,0.31297755241394043
,,6,,,,,,0.561492383480072
,,7,,,,,,0.6341684460639954
,,8,,,,,,0.5568644404411316
,,9,,,,,,0.6484891176223755
,,10,,,,,,0.14835569262504578
,,11,,,,,,0.08782565593719482
,,12,,,,,,0.025796813890337944
,,13,,,,,,0.16061227023601532
,,14,,,,,,0.19229410588741302
,,15,,,,,,0.14138352870941162
,,16,,,,,,0.20743675529956818
,,17,,,,,,0.43134424090385437
,,18,,,,,,0.6744025349617004
,,19,,,,,,0.7214421629905701
0,,79,,,,,0.3218589127063751,
0,,79,,,0.023590128868818283,,,
,0.004995066821070679,80,,,,,,
1,,80,,,,0.8209916949272156,,
1,,81,,,,0.5882241129875183,,
1,,82,,,,0.22587323188781738,,
1,,83,,,,0.0070341541431844234,,
1,,84,,,,0.3920918405056,,
1,,85,,,,0.008194702677428722,,
1,,86,,,,0.0132397236302495,,
1,,87,,,,0.019052717834711075,,
1,,88,,,,0.06854839622974396,,
1,,89,,,,0.10547981411218643,,
1,,90,,,,0.08213765174150467,,
1,,91,,,,0.011057021096348763,,
1,,92,,,,0.0003592800931073725,,
1,,93,,,,0.025232871994376183,,
1,,94,,,,0.018421323969960213,,
1,,95,,,,0.00039789825677871704,,
1,,96,,,,0.011049861088395119,,
1,,97,,,,0.03243893012404442,,
1,,98,,,,0.05195087194442749,,
1,,99,,,,0.0273122675716877,,
1,,100,,,,0.022240562364459038,,
1,,101,,,,0.0013311610091477633,,
1,,102,,,,0.05496056005358696,,
1,,103,,,,0.05074489861726761,,
