epoch,lr-Adam,step,train_error_epoch,train_error_step,valid_error_epoch,valid_error_step
1,,146,,0.011872475035488605,,
1,,147,,0.015850408002734184,,
1,,148,,0.03769291192293167,,
1,,149,,0.034023016691207886,,
1,,150,,0.014430321753025055,,
1,,151,,0.0018721771193668246,,
1,,152,,0.003830143017694354,,
1,,153,,0.0010910099372267723,,
1,,154,,0.0008219183655455709,,
1,,155,,0.003625644836574793,,
1,,156,,0.006320262793451548,,
1,,157,,0.015570742078125477,,
1,,158,,0.017912521958351135,,
1,,159,,0.033019501715898514,,
,,20,,,,0.010993380099534988
,,21,,,,0.002003011992201209
,,22,,,,0.01632693223655224
,,23,,,,0.06428167223930359
,,24,,,,0.11798856407403946
,,25,,,,0.06150968745350838
,,26,,,,0.15902598202228546
,,27,,,,0.2082810401916504
,,28,,,,0.1620137244462967
,,29,,,,0.22629956901073456
,,30,,,,0.005948429461568594
,,31,,,,0.003269235836341977
,,32,,,,0.026233164593577385
,,33,,,,0.025102710351347923
,,34,,,,0.021726010367274284
,,35,,,,0.02156703546643257
,,36,,,,0.020556680858135223
,,37,,,,0.1054614707827568
,,38,,,,0.2304723709821701
,,39,,,,0.25709256529808044
1,,159,,,0.08384266495704651,
1,,159,0.04915965348482132,,,
,0.004980286753286194,160,,,,
2,,160,,0.3401530385017395,,
2,,161,,0.31542497873306274,,
2,,162,,0.26191073656082153,,
2,,163,,0.237949401140213,,
2,,164,,0.19017428159713745,,
2,,165,,0.15192632377147675,,
2,,166,,0.11542000621557236,,
2,,167,,0.10830458253622055,,
2,,168,,0.03707898035645485,,
2,,169,,0.013743390329182148,,
2,,170,,0.012026145122945309,,
2,,171,,0.02879071794450283,,
2,,172,,0.0163609329611063,,
2,,173,,0.009485377930104733,,
2,,174,,0.01435863133519888,,
2,,175,,0.006648366805166006,,
2,,176,,0.004294321872293949,,
2,,177,,0.0008291309932246804,,
2,,178,,0.002958049764856696,,
2,,179,,0.0022046600934118032,,
2,,180,,0.01221546996384859,,
2,,181,,0.0048157586716115475,,
2,,182,,0.00036994778201915324,,
2,,183,,0.00023831368889659643,,
2,,184,,0.00027286200202070177,,
2,,185,,0.006305183749645948,,
2,,186,,0.007125461008399725,,
2,,187,,0.001921635470353067,,
2,,188,,0.0011016936041414738,,
2,,189,,0.00186400196980685,,
2,,190,,0.00715067470446229,,
2,,191,,0.024836814031004906,,
2,,192,,0.02932450734078884,,
2,,193,,0.026059115305542946,,
2,,194,,0.030259594321250916,,
2,,195,,0.03898090869188309,,
2,,196,,0.022338900715112686,,
2,,197,,0.011937311850488186,,
2,,198,,0.013934542424976826,,
2,,199,,0.017039502039551735,,
2,,200,,0.016270145773887634,,
2,,201,,0.035990770906209946,,
2,,202,,0.06327319145202637,,
2,,203,,0.06056877598166466,,
2,,204,,0.036496300250291824,,
2,,205,,0.021028591319918633,,
2,,206,,0.022150570526719093,,
2,,207,,0.007910273037850857,,
2,,208,,0.0013999227667227387,,
2,,209,,0.010071136988699436,,
2,,210,,0.0054741473868489265,,
2,,211,,0.0008004661649465561,,
2,,212,,0.005379089154303074,,
2,,213,,0.019702410325407982,,
2,,214,,0.01988869532942772,,
2,,215,,0.034646619111299515,,
2,,216,,0.02743367664515972,,
2,,217,,0.011471058242022991,,
2,,218,,0.0013868300011381507,,
2,,219,,0.0006951774703338742,,
2,,220,,0.0039058097172528505,,
2,,221,,0.006891057826578617,,
2,,222,,0.017487484961748123,,
2,,223,,0.02387556992471218,,
2,,224,,0.011318755336105824,,
2,,225,,0.015491214580833912,,
2,,226,,0.011658896692097187,,
2,,227,,0.014407592825591564,,
2,,228,,0.03068973682820797,,
2,,229,,0.025035399943590164,,
2,,230,,0.010388130322098732,,
2,,231,,0.000981364632025361,,
2,,232,,0.002384501975029707,,
2,,233,,0.0004772464744746685,,
2,,234,,0.0016868700040504336,,
2,,235,,0.005053082015365362,,
2,,236,,0.008138837292790413,,
2,,237,,0.01806989684700966,,
2,,238,,0.02045615017414093,,
2,,239,,0.03607096150517464,,
,,40,,,,0.006585864815860987
,,41,,,,0.0032124232966452837
,,42,,,,0.019630124792456627
,,43,,,,0.04028294235467911
,,44,,,,0.0702136978507042
,,45,,,,0.041904982179403305
,,46,,,,0.09807254374027252
,,47,,,,0.13449838757514954
,,48,,,,0.10448727756738663
,,49,,,,0.14996670186519623
,,50,,,,0.0029711357783526182
,,51,,,,0.0045671286061406136
,,52,,,,0.029516298323869705
,,53,,,,0.019456325098872185
,,54,,,,0.01636086218059063
,,55,,,,0.01972956210374832
,,56,,,,0.012809159234166145
,,57,,,,0.06859185546636581
,,58,,,,0.149606391787529
,,59,,,,0.1726110279560089
2,,239,,,0.05591991916298866,
2,,239,0.03493158891797066,,,
,0.004955718126821721,240,,,,
3,,240,,0.2360675185918808,,
3,,241,,0.21635031700134277,,
3,,242,,0.17352811992168427,,
3,,243,,0.15576104819774628,,
3,,244,,0.11835642158985138,,
3,,245,,0.08948058634996414,,
3,,246,,0.0643061026930809,,
3,,247,,0.05981707572937012,,
3,,248,,0.01247829757630825,,
3,,249,,0.0033901617862284184,,
3,,250,,0.0036992274690419436,,
3,,251,,0.009414289146661758,,
3,,252,,0.003898571478202939,,
3,,253,,0.0018797547090798616,,
3,,254,,0.003543255617842078,,
3,,255,,0.0007983495597727597,,
3,,256,,0.0007464051595889032,,
3,,257,,0.0019697435200214386,,
3,,258,,0.006926259491592646,,
3,,259,,0.005753913428634405,,
3,,260,,0.016420410946011543,,
3,,261,,0.006196202244609594,,
3,,262,,0.0019474969012662768,,
3,,263,,0.0012884283205494285,,
3,,264,,0.0012918387074023485,,
3,,265,,0.007218902464956045,,
3,,266,,0.006245344411581755,,
3,,267,,0.002223589224740863,,
3,,268,,0.0010829161619767547,,
3,,269,,0.0014099333202466369,,
3,,270,,0.004143316298723221,,
3,,271,,0.013315195217728615,,
3,,272,,0.012999928556382656,,
3,,273,,0.009232250973582268,,
3,,274,,0.010536289773881435,,
3,,275,,0.013821661472320557,,
3,,276,,0.005557290744036436,,
3,,277,,0.0016993485623970628,,
3,,278,,0.002286163391545415,,
3,,279,,0.002684472594410181,,
3,,280,,0.0026712033431977034,,
3,,281,,0.012065638788044453,,
3,,282,,0.031067265197634697,,
3,,283,,0.03264360874891281,,
3,,284,,0.017931489273905754,,
3,,285,,0.00901634618639946,,
3,,286,,0.011549667455255985,,
3,,287,,0.003394725499674678,,
3,,288,,0.0009111713734455407,,
3,,289,,0.006671846844255924,,
3,,290,,0.0038081430830061436,,
3,,291,,0.000879761588294059,,
3,,292,,0.0063309818506240845,,
3,,293,,0.020312106236815453,,
3,,294,,0.019645124673843384,,
3,,295,,0.031870048493146896,,
3,,296,,0.02470541186630726,,
3,,297,,0.009453956969082355,,
3,,298,,0.0007651275955140591,,
3,,299,,0.0015050740912556648,,
3,,300,,0.002557717962190509,,
3,,301,,0.004455150570720434,,
3,,302,,0.01277390867471695,,
3,,303,,0.017679572105407715,,
3,,304,,0.007452420890331268,,
3,,305,,0.010447860695421696,,
3,,306,,0.0076856850646436214,,
3,,307,,0.009614534676074982,,
3,,308,,0.02083578146994114,,
3,,309,,0.015079689212143421,,
3,,310,,0.005701727699488401,,
3,,311,,0.00025825618649832904,,
3,,312,,0.0009623077930882573,,
3,,313,,0.000389226246625185,,
3,,314,,0.003351634368300438,,
3,,315,,0.007255737669765949,,
3,,316,,0.010576339438557625,,
3,,317,,0.021157415583729744,,
3,,318,,0.02320181205868721,,
3,,319,,0.03919272869825363,,
,,60,,,,0.005562809761613607
,,61,,,,0.004453794099390507
,,62,,,,0.021962236613035202
,,63,,,,0.02357986569404602
,,64,,,,0.03532526642084122
,,65,,,,0.030472947284579277
,,66,,,,0.05095137283205986
,,67,,,,0.07551449537277222
,,68,,,,0.05971146747469902
,,69,,,,0.08914930373430252
,,70,,,,0.00390631565824151
,,71,,,,0.0057230438105762005
,,72,,,,0.03226664289832115
,,73,,,,0.016198785975575447
,,74,,,,0.015679625794291496
,,75,,,,0.019886495545506477
,,76,,,,0.009251517243683338
,,77,,,,0.04135347157716751
,,78,,,,0.0844217911362648
,,79,,,,0.10283797979354858
3,,319,,,0.03505479916930199,
3,,319,0.021948374807834625,,,
,0.004921457902821577,320,,,,
4,,320,,0.14842139184474945,,
4,,321,,0.1337195634841919,,
4,,322,,0.10145320743322372,,
4,,323,,0.089609794318676,,
4,,324,,0.06265025585889816,,
4,,325,,0.042919766157865524,,
4,,326,,0.02826392650604248,,
4,,327,,0.026268959045410156,,
4,,328,,0.001208423636853695,,
4,,329,,0.0022831649985164404,,
4,,330,,0.0028221802785992622,,
4,,331,,0.001608523540198803,,
4,,332,,0.00031913313432596624,,
4,,333,,0.0011110956547781825,,
4,,334,,0.0009861178696155548,,
4,,335,,0.00027478215633891523,,
4,,336,,0.0009709194418974221,,
4,,337,,0.002694053342565894,,
4,,338,,0.005524433683604002,,
4,,339,,0.004200442228466272,,
4,,340,,0.009871411137282848,,
4,,341,,0.0016826536739245057,,
4,,342,,0.0016203109407797456,,
4,,343,,0.0012074897531419992,,
4,,344,,0.0006986692897044122,,
4,,345,,0.001968975877389312,,
4,,346,,0.000697278999723494,,
4,,347,,0.000356670847395435,,
4,,348,,0.00023429705470334738,,
4,,349,,0.0001691029465291649,,
4,,350,,0.00014001021918375045,,
4,,351,,0.002495591761544347,,
4,,352,,0.001984164584428072,,
4,,353,,0.0008082366548478603,,
4,,354,,0.0015444520395249128,,
4,,355,,0.0035066665150225163,,
4,,356,,0.0005484926514327526,,
4,,357,,0.0001713367528282106,,
4,,358,,0.00037893856642767787,,
4,,359,,0.0003894749388564378,,
4,,360,,0.0008096754900179803,,
4,,361,,0.007660281844437122,,
4,,362,,0.02552310936152935,,
4,,363,,0.028458911925554276,,
4,,364,,0.015681074932217598,,
4,,365,,0.008105474524199963,,
4,,366,,0.010810686275362968,,
4,,367,,0.0032699324656277895,,
4,,368,,0.0008795579778961837,,
4,,369,,0.0068450928665697575,,
4,,370,,0.003907358273863792,,
4,,371,,0.000837645900901407,,
4,,372,,0.005557711701840162,,
4,,373,,0.016777444630861282,,
4,,374,,0.017077988013625145,,
4,,375,,0.02509784698486328,,
4,,376,,0.019948510453104973,,
4,,377,,0.007256507873535156,,
4,,378,,0.00046488549560308456,,
4,,379,,0.002059223363175988,,
4,,380,,0.0018336999928578734,,
4,,381,,0.00275801750831306,,
4,,382,,0.008419458754360676,,
4,,383,,0.011374670080840588,,
4,,384,,0.004177009221166372,,
4,,385,,0.0056885587982833385,,
4,,386,,0.004294664599001408,,
4,,387,,0.005073500331491232,,
4,,388,,0.010024651885032654,,
4,,389,,0.005100664682686329,,
4,,390,,0.0015471137594431639,,
4,,391,,0.0007013254216872156,,
4,,392,,0.00026916046044789255,,
4,,393,,0.0013477981556206942,,
4,,394,,0.005831470713019371,,
4,,395,,0.009366773068904877,,
4,,396,,0.012334938161075115,,
4,,397,,0.022441623732447624,,
4,,398,,0.023067688569426537,,
4,,399,,0.03757011890411377,,
,,80,,,,0.007185353431850672
,,81,,,,0.0055015734396874905
,,82,,,,0.021822242066264153
,,83,,,,0.011960509233176708
,,84,,,,0.012273571453988552
,,85,,,,0.02626560442149639
,,86,,,,0.018040556460618973
,,87,,,,0.033422548323869705
,,88,,,,0.02602824941277504
,,89,,,,0.04693504050374031
,,90,,,,0.009928635321557522
,,91,,,,0.006475167814642191
,,92,,,,0.03168633580207825
,,93,,,,0.0130912559106946
,,94,,,,0.019281750544905663
,,95,,,,0.020752741023898125
,,96,,,,0.008064859546720982
,,97,,,,0.020313091576099396
,,98,,,,0.038007091730833054
,,99,,,,0.05033232271671295
4,,399,,,0.020777326077222824,
4,,399,0.013320138677954674,,,
,0.004877641290737884,400,,,,
5,,400,,0.08184771984815598,,
5,,401,,0.07131097465753555,,
5,,402,,0.04853527620434761,,
5,,403,,0.04117918014526367,,
5,,404,,0.024301139637827873,,
5,,405,,0.01302057784050703,,
5,,406,,0.006632485892623663,,
5,,407,,0.006625738926231861,,
5,,408,,0.002168205101042986,,
5,,409,,0.007677815854549408,,
5,,410,,0.005683288909494877,,
5,,411,,0.0018443942535668612,,
5,,412,,0.0007870450499467552,,
5,,413,,0.0017005617264658213,,
5,,414,,0.0013393244007602334,,
5,,415,,0.0005834737094119191,,
5,,416,,0.0006231743609532714,,
5,,417,,0.0007331714150495827,,
5,,418,,0.0009755275095812976,,
5,,419,,0.0004679313860833645,,
5,,420,,0.0013144825352355838,,
5,,421,,0.0019447479862719774,,
5,,422,,0.0010253246873617172,,
5,,423,,0.0004469233681447804,,
5,,424,,0.00027778366347774863,,
5,,425,,0.00011484979040687904,,
5,,426,,0.0006681788945570588,,
5,,427,,0.0010378398001194,,
5,,428,,0.0010616624495014548,,
5,,429,,0.0005255018477328122,,
5,,430,,0.0001107327188947238,,
5,,431,,0.0009452846716158092,,
5,,432,,0.0006685079424642026,,
5,,433,,0.00015369060565717518,,
5,,434,,0.000693337176926434,,
5,,435,,0.0021725210826843977,,
5,,436,,0.0004068917769473046,,
5,,437,,0.0001757895079208538,,
5,,438,,0.00047592600458301604,,
5,,439,,0.000504727300722152,,
5,,440,,0.0009183386573567986,,
5,,441,,0.00740891695022583,,
5,,442,,0.02262958139181137,,
5,,443,,0.023897362872958183,,
5,,444,,0.012087625451385975,,
5,,445,,0.006915269885212183,,
5,,446,,0.007629049476236105,,
5,,447,,0.002246746327728033,,
5,,448,,0.00106627750210464,,
5,,449,,0.004354140255600214,,
5,,450,,0.0017185775795951486,,
5,,451,,0.0013635490322485566,,
5,,452,,0.006784890778362751,,
5,,453,,0.014818514697253704,,
5,,454,,0.017137164250016212,,
5,,455,,0.018678372725844383,,
5,,456,,0.0163724422454834,,
5,,457,,0.0065117464400827885,,
5,,458,,0.00046468331129290164,,
5,,459,,0.0013715197565034032,,
5,,460,,0.0016157617792487144,,
5,,461,,0.0016223908169195056,,
5,,462,,0.004015798214823008,,
5,,463,,0.004426119849085808,,
5,,464,,0.0013597001088783145,,
5,,465,,0.0017353881848976016,,
5,,466,,0.0013491119025275111,,
5,,467,,0.00119759829249233,,
5,,468,,0.0008371211588382721,,
5,,469,,0.00036596113932318985,,
5,,470,,0.0004913294105790555,,
5,,471,,0.0029028027784079313,,
5,,472,,0.0004553485778160393,,
5,,473,,0.0025098861660808325,,
5,,474,,0.005909779109060764,,
5,,475,,0.006730649154633284,,
5,,476,,0.00783738773316145,,
5,,477,,0.014383708126842976,,
5,,478,,0.013015329837799072,,
5,,479,,0.02273540012538433,,
,,100,,,,0.008317713625729084
,,101,,,,0.003428091062232852
,,102,,,,0.012638854794204235
,,103,,,,0.00964247714728117
,,104,,,,0.005925843026489019
,,105,,,,0.030411703512072563
,,106,,,,0.005435524042695761
,,107,,,,0.014120114035904408
,,108,,,,0.010682479478418827
,,109,,,,0.027969151735305786
,,110,,,,0.016928181052207947
,,111,,,,0.004065552726387978
,,112,,,,0.019937383010983467
,,113,,,,0.011088703759014606
,,114,,,,0.02408253215253353
,,115,,,,0.020700300112366676
,,116,,,,0.009074097499251366
,,117,,,,0.010357365012168884
,,118,,,,0.015593607909977436
,,119,,,,0.022962801158428192
5,,479,,,0.01398863922804594,
5,,479,0.007513883989304304,,,
,0.004824441214720628,480,,,,
6,,480,,0.04357461258769035,,
6,,481,,0.036003801971673965,,
6,,482,,0.020464744418859482,,
6,,483,,0.01598985493183136,,
6,,484,,0.006786474026739597,,
6,,485,,0.001748594339005649,,
6,,486,,0.00029562885174527764,,
6,,487,,0.0009456923580728471,,
6,,488,,0.010167564265429974,,
6,,489,,0.012097901664674282,,
6,,490,,0.005774475634098053,,
6,,491,,0.0033018847461789846,,
6,,492,,0.0006811780040152371,,
6,,493,,0.0019559734500944614,,
6,,494,,0.0023414399474859238,,
6,,495,,0.005286082159727812,,
6,,496,,0.005008216481655836,,
6,,497,,0.006387967616319656,,
6,,498,,0.007198595907539129,,
6,,499,,0.0056859636679291725,,
6,,500,,0.0035638026893138885,,
6,,501,,0.00878804549574852,,
6,,502,,0.0016856336733326316,,
6,,503,,0.000820208981167525,,
6,,504,,0.0005024272250011563,,
6,,505,,0.0003588699328247458,,
6,,506,,0.00016767419583629817,,
6,,507,,0.0006647123373113573,,
6,,508,,0.0002747739781625569,,
6,,509,,0.0005756853497587144,,
6,,510,,0.0008861291571520269,,
6,,511,,0.001804915489628911,,
6,,512,,0.0008245148928835988,,
6,,513,,0.00012679016799665987,,
6,,514,,0.0004064989334437996,,
6,,515,,0.0010873479768633842,,
6,,516,,0.00020376165048219264,,
6,,517,,0.00021751139138359576,,
6,,518,,0.0002934926305897534,,
6,,519,,0.00015516314306296408,,
6,,520,,0.0005069887265563011,,
6,,521,,0.00410018116235733,,
6,,522,,0.014044145122170448,,
6,,523,,0.013820047490298748,,
6,,524,,0.005499161314219236,,
6,,525,,0.003976257983595133,,
6,,526,,0.002985060680657625,,
6,,527,,0.0014793784357607365,,
6,,528,,0.0021745937410742044,,
6,,529,,0.001865152851678431,,
6,,530,,0.0004895237507298589,,
6,,531,,0.002632592339068651,,
6,,532,,0.00727791478857398,,
6,,533,,0.01057361252605915,,
6,,534,,0.014294499531388283,,
6,,535,,0.00999053381383419,,
6,,536,,0.00979307759553194,,
6,,537,,0.0038937199860811234,,
6,,538,,0.0002475384098943323,,
6,,539,,0.0013389451196417212,,
6,,540,,0.0009583611390553415,,
6,,541,,0.0005750959971919656,,
6,,542,,0.001051888451911509,,
6,,543,,0.0010329332435503602,,
6,,544,,0.0011519197141751647,,
6,,545,,0.0022812820971012115,,
6,,546,,0.0007135412888601422,,
6,,547,,0.0007862062193453312,,
6,,548,,0.0005638183210976422,,
6,,549,,0.0029370386619120836,,
6,,550,,0.0011403546668589115,,
6,,551,,0.002218712819740176,,
6,,552,,0.00018547121726442128,,
6,,553,,0.0008785238605923951,,
6,,554,,0.0018428247421979904,,
6,,555,,0.0017475845525041223,,
6,,556,,0.0019962505903095007,,
6,,557,,0.00556734437122941,,
6,,558,,0.004517709370702505,,
6,,559,,0.010868130251765251,,
,,120,,,,0.006187969818711281
,,121,,,,0.0021177560556679964
,,122,,,,0.005636833608150482
,,123,,,,0.012051843106746674
,,124,,,,0.007056509610265493
,,125,,,,0.03288392350077629
,,126,,,,0.004137146286666393
,,127,,,,0.008726504631340504
,,128,,,,0.007312782108783722
,,129,,,,0.02215428464114666
,,130,,,,0.017170513048768044
,,131,,,,0.002909018425270915
,,132,,,,0.010793332941830158
,,133,,,,0.012450392358005047
,,134,,,,0.022693494334816933
,,135,,,,0.020386993885040283
,,136,,,,0.008981536142528057
,,137,,,,0.007695983629673719
,,138,,,,0.008489275351166725
,,139,,,,0.01331171952188015
6,,559,,,0.011623628437519073,
6,,559,0.004605953581631184,,,
,0.004762067631165049,560,,,,
7,,560,,0.026133611798286438,,
7,,561,,0.02034541219472885,,
7,,562,,0.009330453351140022,,
7,,563,,0.006535371299833059,,
7,,564,,0.0017346175154671073,,
7,,565,,0.00011624165199464187,,
7,,566,,0.0007145358249545097,,
7,,567,,0.0011340767377987504,,
7,,568,,0.015017101541161537,,
7,,569,,0.01213971059769392,,
7,,570,,0.004872351419180632,,
7,,571,,0.003590959357097745,,
7,,572,,0.0007510440773330629,,
7,,573,,0.0029023676179349422,,
7,,574,,0.003076396882534027,,
7,,575,,0.008102433755993843,,
7,,576,,0.007562208920717239,,
7,,577,,0.009646542370319366,,
7,,578,,0.011098143644630909,,
7,,579,,0.00814682524651289,,
7,,580,,0.005267739295959473,,
7,,581,,0.01050437893718481,,
7,,582,,0.001511647249571979,,
7,,583,,0.0014094150392338634,,
7,,584,,0.0013398932060226798,,
7,,585,,0.0009225108078680933,,
7,,586,,0.00010137902427231893,,
7,,587,,0.0013778116554021835,,
7,,588,,0.0009370081243105233,,
7,,589,,0.0014705103822052479,,
7,,590,,0.0015190070262178779,,
7,,591,,0.0019490752601996064,,
7,,592,,0.0006668683490715921,,
7,,593,,9.411266364622861e-05,,
7,,594,,0.0001926492404891178,,
7,,595,,0.0005345088429749012,,
7,,596,,0.00012056189734721556,,
7,,597,,0.00027535558911040425,,
7,,598,,0.00021252346050459892,,
7,,599,,0.00016698823310434818,,
7,,600,,0.0005568520282395184,,
7,,601,,0.00296180066652596,,
7,,602,,0.010807267390191555,,
7,,603,,0.01015522051602602,,
7,,604,,0.0035475760232657194,,
7,,605,,0.0033542949240654707,,
7,,606,,0.001844051294028759,,
7,,607,,0.0015399819239974022,,
7,,608,,0.002371037844568491,,
7,,609,,0.0013558687642216682,,
7,,610,,0.0004013352154288441,,
7,,611,,0.002783015836030245,,
7,,612,,0.006087043788284063,,
7,,613,,0.007142398040741682,,
7,,614,,0.011305838823318481,,
7,,615,,0.005904016084969044,,
7,,616,,0.006400712765753269,,
7,,617,,0.0025482012424618006,,
7,,618,,0.00020137928368058056,,
7,,619,,0.0012637246400117874,,
7,,620,,0.0007585303392261267,,
7,,621,,0.0005109418998472393,,
7,,622,,0.0007875625160522759,,
7,,623,,0.0009472320089116693,,
7,,624,,0.0014805521350353956,,
7,,625,,0.0026541538536548615,,
7,,626,,0.000740216055419296,,
7,,627,,0.0007868265965953469,,
7,,628,,0.000626233231741935,,
7,,629,,0.002867588074877858,,
7,,630,,0.0008746214443817735,,
7,,631,,0.0016007469967007637,,
7,,632,,0.00036460079718381166,,
7,,633,,0.0005663908086717129,,
7,,634,,0.000927695247810334,,
7,,635,,0.000814715982414782,,
7,,636,,0.0009075963753275573,,
7,,637,,0.0035576620139181614,,
7,,638,,0.0026621816214174032,,
7,,639,,0.007887176238000393,,
,,140,,,,0.006585526745766401
,,141,,,,0.0020938932429999113
,,142,,,,0.004552851896733046
,,143,,,,0.01208936981856823
,,144,,,,0.008108729496598244
,,145,,,,0.03302557021379471
,,146,,,,0.004433528985828161
,,147,,,,0.007393574807792902
,,148,,,,0.006504053715616465
,,149,,,,0.020326023921370506
,,150,,,,0.017846638336777687
,,151,,,,0.002936955774202943
